region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
NER,Niger,Carbon Intensity,kg CO2 / $,0.011264399859911857,0.02020227491726122,0.021983145370076642,0.026785465391859588,0.028979612654987878,0.026061610776678686,0.03870230993544636,0.037601155660644946,0.045787028339950714,0.05725767350632459,0.06303393330199411,0.0635980433309261,0.07336281252124521,0.11471903720901991,0.09302503369346884,0.11035733109465981,0.10902074635871693,0.11112236736855247,0.11144970187866297,0.11975953054014365,0.14606197588110367,0.17579616597240535,0.18769906402477501,0.2519901489598506,0.31207973772514797,0.2906619486520758,0.24689973112563635,0.27384180595897023,0.25369323600970284,0.2643138011002556,0.155102932556749,0.14731056682196986,0.13380756215573167,0.1521651844840612,0.1440317431824055,0.13597769472656626,0.15546865202184376,0.15444737024683045,0.1517541315042797,0.14889527985409226,0.15191332347769043,0.133183352732282,0.13452754072109796,0.14302424874743278,0.15172470062794047,0.12339551523218557,0.1131015835002299,0.11593709109434393,0.12014477867561976,0.14163761520292545,0.15891573163264208,0.17622975686216652,0.211295410396831,0.21830179551838755,0.22481283955923356,0.2175955865227206,0.20109699753108984,0.20238720468488594,0.1511175240956696,0.20121799465253584,0.21722296975880687,0.20724467615904285,0.18912503251394328,0.17976845094300722
NGA,Nigeria,Carbon Intensity,kg CO2 / $,0.05191531697748666,0.06257109582856857,0.0610621968476901,0.07197947353416381,0.09326625553192706,0.14378601197718643,0.16477811941045875,0.1945246844404088,0.10177301131017102,0.1496442252964139,0.21290423623463367,0.27930853647342024,0.3467639320073418,0.3937692347014865,0.4450818084912538,0.3573187619402723,0.3819287715438327,0.32964913117764416,0.33400892155603745,0.45535089158722414,0.4235883050537466,0.47165581353514396,0.5028806572905457,0.5154446924410937,0.6059519163268335,0.5740187459316115,0.6029656269411304,0.4711720142848638,0.5237386013289299,0.30735163250019515,0.2536727760304924,0.272749820922426,0.28763538764242935,0.28440135287182006,0.520071223255981,0.5455538613567071,0.607676858714598,0.5776244930179764,0.50848136437311,0.4967585208048162,0.5390093403753616,0.5264738124909756,0.409688061712887,0.4248089038912966,0.3684400931712838,0.3703789268739846,0.3095587275516028,0.26455684533881063,0.2639226031660096,0.2161737156274186,0.28877820864300113,0.2864452286290218,0.21484893362278287,0.21869377718036365,0.22313611265407474,0.19235198801889647,0.21368501106023857,0.2012388542456209,0.18348110339022544,0.2213786978944502,0.22051701708201593,0.22474159286780931,0.2198063128445624,0.20770680686510062
NIC,Nicaragua,Carbon Intensity,kg CO2 / $,0.1782051924789656,0.1749147727634502,0.18557084772069193,0.21388432422982523,0.21562644740643738,0.16189295249808835,0.19277267741266757,0.20290784686854646,0.22805047385916155,0.2242417003575741,0.24141378588578113,0.2507864244248868,0.2614603386647401,0.2798764193760179,0.26128335638004635,0.25876354171087657,0.28369130632883355,0.3337554458552378,0.3358560137441911,0.2971744479781363,0.33610769741933183,0.33674603106457457,0.3356767129728299,0.3035414157777022,0.2851036070503021,0.3195853449293572,0.36690522186247176,0.3982571776535416,0.4191577740682749,0.2796144441685251,0.38943719842993113,0.3791759504948931,0.45117376154117395,0.43572999594456074,0.46517471109207903,0.48056596649548344,0.4670174641347071,0.4913576198674628,0.5161013420781547,0.511232005727858,0.5080386908038104,0.5200045431323203,0.5250694929847942,0.5565025520066698,0.5336228832815288,0.4991176550938205,0.49582183076497627,0.4860309466502885,0.45076572582566216,0.47461132875716505,0.456891536493956,0.46226242061169864,0.41093090476636496,0.39642420435895254,0.3897969525271153,0.4257335368534299,0.4052946770834395,0.3913076461015195,0.38549408713863653,0.3987765727675824,0.3708669827516248,0.38884295747530606,0.38417909659078314,0.38666774188166425
NLD,Netherlands,Carbon Intensity,kg CO2 / $,0.44490746454153113,0.4579798619365148,0.47083863121367764,0.4972666503352338,0.48764194176526987,0.46566943478971834,0.46748309493592966,0.4574358212268352,0.4571075010969964,0.438414974176983,0.5057962455630679,0.4809764610380403,0.5201391768526181,0.517602466514543,0.48442385117185927,0.46182699515653863,0.4902584830438379,0.4625835882867404,0.46747377559024,0.5047017556115091,0.4703883832193747,0.44049283314460846,0.3627989076560418,0.3657467627945259,0.3722319115128627,0.37019131360095,0.35288707728440877,0.3641487856825947,0.33837515762683273,0.35979795397294445,0.34777082205422805,0.35700008364002317,0.3506086450475261,0.34618853898835394,0.33773899793941164,0.33045182290787833,0.33623346744989413,0.3100142388535205,0.2978200943586878,0.27492249942845337,0.26549061901733917,0.2674760881483326,0.26573423264234214,0.27064627965270843,0.2681392149358366,0.2570714128068611,0.24152604066385436,0.2321543228618856,0.23112000436379482,0.23244297267047762,0.24566185176559105,0.22399866270004667,0.22141459416398873,0.2203881045154329,0.2071288354129325,0.21107907320733768,0.207171198297151,0.19846633654120024,0.18925018241609798,0.17841679313640382,0.16641499212312108,0.16003907431485473,0.13883157691160175,0.1293815810327266
NOR,Norway,Carbon Intensity,kg CO2 / $,0.19023316794451944,0.18240510931757317,0.18705684459577718,0.19183431155973055,0.19739258768731038,0.19002909820368383,0.21828727824012994,0.20295565696848827,0.2170737793939988,0.2183427665362098,0.2700084447438796,0.24808988252301295,0.2548603528189245,0.25290555770105344,0.2210003546903688,0.2327161496204674,0.23952363969169793,0.22979950031792598,0.21669009856030752,0.22034307752397872,0.19339144839634617,0.19051472924355764,0.1847333908587171,0.18362416972446435,0.1832416538130452,0.16577247596737024,0.1716685194442539,0.16105510627428302,0.17306239076994323,0.16433575361615055,0.1652578694026325,0.15323703773624753,0.15208759232626468,0.15451870088320474,0.1549207492693239,0.15111694829867292,0.15535345847121734,0.14791462313261533,0.1447378498745052,0.14442084124464055,0.13820294859790708,0.13986706171982174,0.13496915361898812,0.13793816329753122,0.13362924502595627,0.12727255705470938,0.12587743951008956,0.12718428560951392,0.12403937049110579,0.12198052391654081,0.12816362354168342,0.12433358307520724,0.11963973542132669,0.11920742004303785,0.11797475353550076,0.11720439294869783,0.11377697639800786,0.10976620991156101,0.10945538767562248,0.10430973682125622,0.10180351999958065,0.09749164922120042,0.09392002170335267,0.08946651837446133
NPL,Nepal,Carbon Intensity,kg CO2 / $,0.024338107214233556,0.023882368110310647,0.02556511693428897,0.02822584527051131,0.039859102365002216,0.04821662533324153,0.04780302333355575,0.05417003758130816,0.06401127978885122,0.09679873253264752,0.05367711135163921,0.047316647774359136,0.06203109229581045,0.09818811587341107,0.09311009083595807,0.07597057242783165,0.05831252392813702,0.06756265204494506,0.06328478095203098,0.09627977809779102,0.10413233869195611,0.08046951814790582,0.07568684650867731,0.08683703690180422,0.1127766948346025,0.10239958800262011,0.10096996046005326,0.12259990511705654,0.12908688883471484,0.11328274058412224,0.08740946795238222,0.11690362102957375,0.13489931410343153,0.1472196872633163,0.15766561445773208,0.21725730673356852,0.21018540968337143,0.2246041689802085,0.18353885413972745,0.25229582131724526,0.22612771783397406,0.2298823329774585,0.18421880831003548,0.1918346111815824,0.1683883301713438,0.18820709467913516,0.1497522469707962,0.15152476997113523,0.18622372869536627,0.2194758306478935,0.244630258728717,0.2559584844267495,0.2562406205847993,0.28134175739519757,0.32401108921903676,0.283433062714765,0.4122046316297928,0.4661878155285008,0.5157236599701832,0.44354704061857203,0.49871467769307803,0.4943927558170252,0.48466401862527986,0.49334617735470754
NRU,Nauru,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.2483157988522218,0.3217618284643898,0.27361128456344425,0.291228568984393,0.33224720527384716,0.33484747958316013,0.34455265732102675,0.3925254625441819,0.4039023724507986,0.41560902843317016,0.46904095338753016,0.48263557813430724,0.49662422617416685,0.5110183204432174,0.5258296124287175,0.541070189975473,0.7205032368973016,0.7245365279427841,0.74553640047853,0.7671449367900864,0.624160746562875,0.7705095984195887,0.8930621039406905,1.000132158679264,1.0067937836798375,1.056984028614187,1.1578517417746954,1.2717162905341404,1.3901708498876504,1.377684438327598,1.36076646468744,1.3959865999846157,1.480121228356087,1.2650742180160202,1.322121465433812,1.2531270049986876,0.8165516084957132,1.0493539918968013,0.8716947004996947,0.8469208741303024,0.9253940977638064,0.7415364668964594,0.645716204186809,0.6749070313131148,0.6242931907181108,0.6513130236012334,0.5824772709445137,0.6639971883963236,0.6721920294070077,0.6196075672691989,0.5670622459851589,0.583397355709172,0.5943748887233979,0.6065490028373849
NZL,New Zealand,Carbon Intensity,kg CO2 / $,0.27346245651738177,0.269813012524478,0.24934985600491014,0.2563781773164984,0.25894586976841233,0.2550908644033639,0.24561497923715564,0.25056197170116684,0.24785727633118215,0.23801433150843884,0.24008322680634306,0.24550325210199703,0.2512487045331859,0.2620157559527376,0.2548010067677212,0.2525231507008189,0.2635951913858475,0.2895769972945117,0.2561247794098865,0.22936191173581397,0.23996917905089762,0.21725251999713402,0.2374677194259157,0.2260382855264252,0.23174211892084207,0.25779518695423187,0.2634981937340464,0.27483151449509136,0.2904626197157873,0.29003859922988,0.2900958693052066,0.30110224128300733,0.32044817568501754,0.29683660039607823,0.2838115387594641,0.2720366759759099,0.274743808962929,0.28727836301098825,0.27188725161479493,0.2719066023918432,0.2708767922533265,0.2793097680641064,0.2680025225891727,0.26850810434471734,0.25506927137606733,0.25773366658810054,0.2501235517474379,0.23671595215317506,0.24635925031628345,0.22746879556426564,0.22543113213162447,0.21734719834228605,0.22272894770359059,0.21285788981306294,0.2061603350439883,0.20088297090630092,0.18461087844430935,0.18662619467557867,0.1804571664950721,0.1814546128860725,0.1685898704672447,0.16269673032010104,0.14477684207255861,0.13519092641375383
OMN,Oman,Carbon Intensity,kg CO2 / $,,,,,0.0069197190433371,0.016073983835822894,0.017461490321246397,0.04858611355119089,0.03176578199115993,0.036767870180424246,0.032282224020497276,0.28545394841871385,0.2594613680668671,0.3057712333910994,0.3032797095266782,0.7572031132842041,0.7208619477353102,0.7290722031129933,0.6937298088516876,0.6586717025443933,0.4863850695704667,0.41353053446060334,0.3532555145787575,0.39765444007172895,0.3646020316902743,0.3422454415913839,0.38249129435280155,0.3790629972603873,0.4001441459351328,0.3399744627921982,0.3825798007556803,0.3726401809849755,0.3525489829119089,0.36969731901343134,0.4678470393998713,0.4801935979469255,0.4504141427810759,0.4235022169466283,0.4329875886601256,0.5145526729556785,0.5265331754378123,0.4720126499151982,0.5699712512823688,0.7459010338697497,0.6178293419552282,0.6544798027981605,0.7947814242895092,0.8495090924608085,0.8163795059524774,0.7227604943212057,0.8152398986849992,0.8518938304610375,0.8356139776827993,0.8223403168745425,0.8144106329231798,0.8006609836749642,0.7422744703207795,0.7398284739637787,0.7842253337890821,0.8041329414868349,0.7965159144449097,0.8582145410544103,0.8193381496119212,0.8341483647440305
PAK,Pakistan,Carbon Intensity,kg CO2 / $,0.6302976951353588,0.6157903428436486,0.6476077087352147,0.6849859075741581,0.6546920346325305,0.6221414360818635,0.598440040001584,0.6025929502220138,0.644367578714448,0.592315784738437,0.5395816596535806,0.5092049607700683,0.49112740353922135,0.48554765616843787,0.5012642941049579,0.5214995942574427,0.48738807510411525,0.5003859769360848,0.49606880949911103,0.5163450393970005,0.5317139365645248,0.5281969071086962,0.5386074166355458,0.5428353072519536,0.5493924320978271,0.5616935469930417,0.5579354654707203,0.5661024895345602,0.5718435378074892,0.570444263281664,0.6140971382772962,0.5814932387622512,0.5761973098977072,0.6068228848460135,0.6368244074803914,0.6037985655405858,0.644242682102375,0.6394722104117412,0.6432005283375216,0.6374776918452422,0.6394223847757673,0.6255695580235303,0.6531540533390594,0.6448598269757664,0.6597812749865702,0.6390782220284222,0.6422427304688201,0.665677938552053,0.6456454168653386,0.6300468419651221,0.6146937072117614,0.6015362258564508,0.5809668646412874,0.5439983080121086,0.5408397037870892,0.5518587735101751,0.6099074147144735,0.6454256456172077,0.5770090928466537,0.5660110725814508,0.5581188890528688,0.5849662120737348,0.500134205312409,0.45437334324617146
PAN,Panama,Carbon Intensity,kg CO2 / $,0.39949784164336954,0.3830772763694744,0.38479448524252186,0.4220595835501404,0.47225005001259135,0.45204513658900763,0.4166182430582704,0.39177125797824436,0.4429839177797012,0.3745276779766756,0.39318553350797253,0.41266868181743493,0.4490349188687756,0.48222239695855074,0.45680170534104336,0.5567394989423864,0.5306754154676318,0.5206520942511571,0.40549399678045533,0.41605873043178204,0.27178999042014906,0.266102507531267,0.2492338207208351,0.27696455529812725,0.22220623628438313,0.2013667978907903,0.19499285085349585,0.23088459757059332,0.2443422665838384,0.20720423249096023,0.20097485412902993,0.21664749629689964,0.26522388750981624,0.23148276805014317,0.24839641729243225,0.21348068137185067,0.2757689189428147,0.2665851140539094,0.3134538983887732,0.283866515431968,0.2775445061930392,0.33371206227927186,0.27254460954721443,0.2713067535855904,0.23519244832080857,0.2651530792689026,0.2604971208985603,0.2248799884012501,0.20365271934060855,0.23119347960780523,0.23370658024728225,0.2291129269785576,0.20511151857483037,0.20762782428329662,0.20490596410260517,0.1934528359670235,0.17900067511404125,0.18199530274131465,0.16784316273164668,0.20251781409303285,0.1901449830604209,0.1682810015828258,0.1560737129482907,0.17121973206450006
PER,Peru,Carbon Intensity,kg CO2 / $,0.2967377596823771,0.2923078653916429,0.3064475122480967,0.30150736862025157,0.3391583509893976,0.3132117442852755,0.320592668022516,0.318008692033836,0.3372256922033605,0.3437361566394305,0.3865093693658739,0.3867038238898332,0.36480798578822055,0.3730497839742329,0.3687434339999961,0.36351973393802633,0.36606619128948875,0.3793778741538757,0.3749004727402139,0.35702654456605665,0.36501986365741296,0.34527479189147575,0.3399003620078053,0.32782875200612227,0.3201292360153186,0.2957583211165549,0.3025199423446697,0.3253192801685152,0.34979079446193934,0.34698784814879385,0.3591202661020426,0.3407693944991271,0.3463827282036031,0.37459008001328253,0.3376119360617727,0.3268820903614335,0.3125945903707607,0.32957003926675016,0.3346216311299347,0.34731889211042555,0.3280829479032294,0.2889821951195924,0.2742916845781035,0.2554180514595508,0.2794327245633759,0.2813456149895584,0.24331959744679207,0.27279490741923906,0.2572136020038951,0.28478922171810256,0.2828038456770176,0.2631494140111667,0.266887775687631,0.23818764485904195,0.26666754884751714,0.2571269242351113,0.2661001948851243,0.27033419110866297,0.2646991456701141,0.27092291569039706,0.24442490796317934,0.2398202351290588,0.2486774433218138,0.2553768494251384
PHL,Philippines,Carbon Intensity,kg CO2 / $,0.2655995587805478,0.2629828538676968,0.29756326290003066,0.30861192621569866,0.33360544045853896,0.3448778570589863,0.3808027327218766,0.4092016952206497,0.47545071832269015,0.4665516402297953,0.4878169092630765,0.515239842269228,0.46843965030424567,0.5136501418233501,0.4808738570902781,0.48577850259786337,0.48209874138806047,0.47766001780088313,0.46279981776631207,0.44590595697646823,0.4109062997820062,0.3720890818763071,0.36204331089513636,0.35938838801372097,0.33824558066276145,0.3286150365523172,0.3302781426159182,0.3543209107041153,0.38306467948832135,0.3744396745220469,0.38605026995016906,0.407644349627065,0.4509675999468522,0.44715072950894863,0.47420108026313434,0.5018302052097547,0.48432979303380186,0.5266194554887862,0.515699271284084,0.4984466261077662,0.5067143634247276,0.4779199187667805,0.4604076500707505,0.43824668679533,0.4259703485766812,0.40867981833025313,0.3523194390439666,0.3518392107567272,0.3683138996306703,0.3596731641202331,0.36332213186894863,0.35291887194629495,0.34831312149824134,0.3535459544484005,0.3511475378500938,0.3659571545020061,0.36994123264597706,0.38421228446750766,0.37846928477244984,0.36343587253195897,0.3701584470511298,0.382263130425668,0.368528155370605,0.3743759988000257
PLW,Palau,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9443944561238411,1.0768470661270197,1.003585049112972,0.9049460344240352,0.819697173081193,0.8012680777054508,0.7855570521664889,0.8303986491528433,0.8999661481572693,0.8746855410275068,0.8187887093066252,0.8460595528526634,0.8280304682602384,0.8142661193938819,0.8424506023485179,0.9214042761583634,0.7912790556810834,0.8227559074597646,0.8763154427584134,0.8628978243251253,0.8811047220405671,0.9235913918564544,0.85310501669347,0.7358886297058225,0.765538654399346,0.8049800964206353,0.7904667865860423,0.8160919551012804,0.8392384459733188,0.9683051953596709,1.0292122623154616,1.0376058171043898
